"TLSISR","20170620","0.505","0.505","0.505","0.505","0"
"TLSIWH","20170620","0.64","0.64","0.64","0.64","0"
"TLSIWI","20170620","1.57","1.57","1.57","1.57","0"
"TLSIYE","20170620","2.69","2.69","2.69","2.69","0"
"TLSIYF","20170620","0.415","0.415","0.415","0.415","3584"
"TLSIYG","20170620","0.005","0.005","0.005","0.005","0"
"TLSJOC","20170620","1.65","1.65","1.65","1.65","0"
"TLSJOJ","20170620","1.20","1.20","1.20","1.20","0"
"TLSJON","20170620","1.735","1.735","1.735","1.735","0"
"TLSKOB","20170620","0.675","0.675","0.675","0.675","741"
"TLSKOC","20170620","0.37","0.37","0.37","0.37","15000"
"TLSKOE","20170620","0.85","0.85","0.85","0.85","0"
"TLSKON","20170620","0.53","0.53","0.53","0.53","0"
"TLSKOQ","20170620","0.47","0.47","0.47","0.47","0"
"TLSKOS","20170620","0.39","0.39","0.39","0.39","0"
"TLSKOT","20170620","0.52","0.52","0.52","0.52","0"
"TLSKOU","20170620","0.745","0.745","0.745","0.745","0"
"TLSKOV","20170620","1.215","1.215","1.215","1.215","0"
"TLSKOW","20170620","0.69","0.69","0.69","0.69","0"
"TLSLOA","20170620","0.125","0.125","0.125","0.125","0"
"TLSLOB","20170620","0.185","0.185","0.185","0.185","0"
"TLSLOC","20170620","0.325","0.325","0.325","0.325","0"
"TLSLOD","20170620","0.49","0.49","0.49","0.49","0"
"TLSLOE","20170620","0.90","0.90","0.90","0.90","0"
"TLSLOF","20170620","0.49","0.49","0.49","0.49","0"
"TLSLOP","20170620","0.87","0.87","0.87","0.87","0"
"TLSLOQ","20170620","0.35","0.35","0.35","0.35","0"
"TLSLOR","20170620","0.205","0.205","0.205","0.205","0"
"TLSLOS","20170620","1.185","1.185","1.185","1.185","0"
"TLSLOU","20170620","0.64","0.64","0.64","0.64","0"
"TLSQOQ","20170620","1.005","1.005","1.005","1.005","0"
"TLSSO1","20170620","1.425","1.425","1.425","1.425","0"
"TLSSO2","20170620","2.08","2.08","2.08","2.08","0"
"TLSSOA","20170620","1.06","1.06","1.06","1.06","3000"
"TLSSOG","20170620","1.925","1.925","1.925","1.925","0"
"TLSSOH","20170620","1.41","1.41","1.41","1.41","0"
"TLSSOM","20170620","1.855","1.855","1.855","1.855","0"
"TLSSS2","20170620","0.006","0.006","0.006","0.006","0"
"TLSSSA","20170620","1.56","1.56","1.56","1.56","9487"
"TLSSSE","20170620","0.975","0.975","0.975","0.975","0"
"TLSSSL","20170620","1.46","1.46","1.46","1.46","0"
"TLSSSU","20170620","3.55","3.55","3.55","3.55","0"
"TLSSSY","20170620","0.455","0.455","0.455","0.455","0"
"TLSSSZ","20170620","1.26","1.26","1.26","1.26","0"
"TLSSWJ","20170620","3.80","3.80","3.80","3.80","0"
"TLSSWK","20170620","2.68","2.68","2.68","2.68","0"
"TLSSWR","20170620","1.72","1.72","1.72","1.72","0"
"TLSSWT","20170620","2.54","2.54","2.54","2.54","0"
"TLSSWV","20170620","0.03","0.03","0.03","0.03","0"
"TLSSWY","20170620","1.13","1.13","1.13","1.13","0"
"TLSSZM","20170620","3.02","3.02","3.02","3.02","0"
"TLSSZZ","20170620","3.99","3.99","3.99","3.99","0"
"TLSWOA","20170620","0.002","0.002","0.002","0.002","0"
"TLSWOB","20170620","0.001","0.001","0.001","0.001","0"
"TME","20170620","4.88","4.91","4.85","4.85","524473"
"TMEJOZ","20170620","1.99","1.99","1.99","1.99","0"
"TMEKOB","20170620","1.405","1.405","1.405","1.405","0"
"TMK","20170620","0.003","0.003","0.003","0.003","0"
"TML","20170620","0.07","0.07","0.07","0.07","0"
"TMP","20170620","0.35","0.35","0.35","0.35","121199"
"TMT","20170620","0.19","0.19","0.19","0.19","240142"
"TMX","20170620","0.008","0.008","0.008","0.008","286934"
"TMZ","20170620","0.047","0.047","0.047","0.047","0"
"TND","20170620","0.043","0.043","0.043","0.043","0"
"TNDO","20170620","0.011","0.011","0.011","0.011","0"
"TNE","20170620","5.83","5.86","5.795","5.82","935221"
"TNEKOA","20170620","0.46","0.46","0.46","0.46","0"
"TNEKOB","20170620","1.315","1.315","1.315","1.315","0"
"TNESO1","20170620","3.00","3.00","3.00","3.00","0"
"TNG","20170620","0.12","0.12","0.115","0.115","123959"
"TNGOA","20170620","0.04","0.051","0.04","0.051","88145"
"TNK","20170620","2.03","2.08","2.03","2.05","4393"
"TNP","20170620","0.005","0.005","0.005","0.005","217010"
"TNR","20170620","0.095","0.096","0.095","0.096","14709"
"TNT","20170620","0.08","0.08","0.08","0.08","0"
"TNY","20170620","0.70","0.70","0.70","0.70","0"
"TOE","20170620","0.03","0.03","0.027","0.027","1358409"
"TOM","20170620","0.018","0.018","0.018","0.018","0"
"TOMO","20170620","0.002","0.002","0.002","0.002","0"
"TON","20170620","0.044","0.044","0.044","0.044","219084"
"TOP","20170620","0.675","0.675","0.675","0.675","0"
"TOT","20170620","1.15","1.15","1.15","1.15","10000"
"TOU","20170620","0.12","0.125","0.12","0.12","261637"
"TOX","20170620","2.33","2.35","2.32","2.34","114902"
"TPC","20170620","0.90","0.90","0.90","0.90","0"
"TPD","20170620","0.008","0.008","0.008","0.008","0"
"TPE","20170620","1.80","1.89","1.80","1.89","38655"
"TPM","20170620","5.51","5.60","5.48","5.58","2281560"
"TPMJOA","20170620","3.22","3.22","3.22","3.22","0"
"TPMJOZ","20170620","0.885","0.885","0.885","0.885","0"
"TPMKOA","20170620","3.76","3.76","3.76","3.76","0"
"TPMKOB","20170620","1.17","1.17","1.17","1.17","2000"
"TPMKOC","20170620","1.80","1.80","1.80","1.80","0"
"TPMKOE","20170620","0.565","0.64","0.565","0.64","42000"
"TPO","20170620","0.165","0.165","0.165","0.165","0"
"TPP","20170620","0.18","0.19","0.18","0.19","89832"
"TPS","20170620","0.027","0.027","0.027","0.027","0"
"TPW","20170620","0.14","0.14","0.135","0.135","184517"
"TRL","20170620","0.022","0.023","0.022","0.023","945088"
"TRM","20170620","0.025","0.025","0.025","0.025","0"
"TRS","20170620","3.88","4.03","3.88","4.02","179644"
"TRSKOP","20170620","2.63","2.63","2.63","2.63","0"
"TRSKOQ","20170620","2.23","2.23","2.23","2.23","0"
"TRT","20170620","0.115","0.115","0.11","0.11","102471"
"TRTO","20170620","0.023","0.023","0.019","0.019","175000"
"TRY","20170620","0.075","0.076","0.073","0.073","1524137"
"TSL","20170620","0.007","0.007","0.007","0.007","0"
"TSN","20170620","0.009","0.009","0.008","0.009","3945622"
"TSV","20170620","0.008","0.008","0.008","0.008","0"
"TTA","20170620","0.041","0.041","0.041","0.041","0"
"TTC","20170620","0.35","0.35","0.33","0.33","14055"
"TTI","20170620","0.036","0.036","0.036","0.036","50000"
"TTL","20170620","0.02","0.02","0.02","0.02","0"
"TTLO","20170620","0.006","0.006","0.006","0.006","93417"
"TTS","20170620","4.25","4.365","4.21","4.32","7505791"
"TTSHA","20170620","104.25","104.25","104.25","104.25","45"
"TTSIOV","20170620","2.45","2.45","2.45","2.45","0"
"TTSISI","20170620","2.50","2.50","2.50","2.50","0"
"TTSISK","20170620","1.985","1.985","1.985","1.985","0"
"TTSJOE","20170620","0.94","0.94","0.94","0.94","20000"
"TTSJOF","20170620","1.73","1.73","1.73","1.73","0"
"TTSJOP","20170620","1.565","1.565","1.565","1.565","0"
"TTSKOB","20170620","1.225","1.225","1.225","1.225","0"
"TTSKOC","20170620","0.945","0.945","0.945","0.945","0"
"TTSKOD","20170620","1.40","1.40","1.40","1.40","0"
"TTSKOR","20170620","0.90","0.90","0.90","0.90","0"
"TTSSO1","20170620","2.10","2.10","2.10","2.10","0"
"TTSSSA","20170620","2.23","2.23","2.23","2.23","0"
"TTW","20170620","0.035","0.035","0.035","0.035","0"
"TUP","20170620","0.06","0.06","0.06","0.06","0"
"TV2","20170620","0.01","0.01","0.009","0.009","3242534"
"TV2O","20170620","0.004","0.005","0.004","0.005","51250"
"TWD","20170620","3.82","3.82","3.73","3.73","2450"
"TWE","20170620","13.57","13.67","13.53","13.58","1214051"
"TWEKOA","20170620","2.19","2.19","2.19","2.19","0"
"TWEKOE","20170620","2.99","2.99","2.99","2.99","0"
"TWEKOP","20170620","2.75","2.75","2.75","2.75","0"
"TWR","20170620","1.11","1.12","1.08","1.08","14713"
"TYK","20170620","0.006","0.006","0.006","0.006","0"
"TYX","20170620","0.018","0.018","0.018","0.018","300000"
"TYXOA","20170620","0.001","0.001","0.001","0.001","0"
"TZL","20170620","0.024","0.024","0.022","0.024","1551999"
"TZN","20170620","0.175","0.175","0.175","0.175","1300"
"UBA","20170620","19.76","19.76","19.76","19.76","0"
"UBE","20170620","20.90","20.90","20.90","20.90","0"
"UBI","20170620","0.385","0.385","0.375","0.375","56200"
"UBJ","20170620","21.81","21.81","21.81","21.81","0"
"UBN","20170620","0.05","0.05","0.05","0.05","268900"
"UBP","20170620","22.59","22.59","22.59","22.59","680"
"UBU","20170620","23.98","23.98","23.98","23.98","0"
"UBW","20170620","23.14","23.14","23.08","23.08","400"
"UCM","20170620","0.195","0.195","0.195","0.195","0"
"UCW","20170620","0.04","0.04","0.04","0.04","0"
"UEQ","20170620","0.007","0.007","0.007","0.007","49200"
"UIL","20170620","0.033","0.033","0.033","0.033","175000"
"UILO","20170620","0.005","0.005","0.005","0.005","0"
"UMAX","20170620","18.09","18.14","18.07","18.09","9653"
"UNL","20170620","0.155","0.155","0.155","0.155","10000"
"UNS","20170620","0.005","0.005","0.005","0.005","0"
"UNV","20170620","0.145","0.15","0.145","0.15","52500"
"UOS","20170620","0.615","0.615","0.61","0.61","98638"
"UPD","20170620","0.78","0.81","0.77","0.79","130983"
"URB","20170620","1.06","1.06","1.06","1.06","2000"
"URBO","20170620","0.029","0.029","0.029","0.029","25000"
"URF","20170620","1.92","1.92","1.92","1.92","0"
"URFHA","20170620","101.85","101.85","101.85","101.85","0"
"URFHB","20170620","102.00","102.00","102.00","102.00","0"
"URFHC","20170620","102.00","102.00","102.00","102.00","461"
"URI","20170620","1.555","1.555","1.555","1.555","27"
"USA","20170620","0.007","0.007","0.007","0.007","309984"
"USD","20170620","12.84","12.85","12.81","12.81","76736"
"USF","20170620","2.53","2.53","2.53","2.53","0"
"USG","20170620","2.13","2.13","2.13","2.13","0"
"USP","20170620","1.59","1.59","1.59","1.59","0"
"USR","20170620","0.44","0.44","0.44","0.44","0"
"UTR","20170620","0.033","0.033","0.029","0.029","7633975"
"UUL","20170620","0.05","0.05","0.05","0.05","0"
"UUV","20170620","0.135","0.135","0.135","0.135","23000"
"UUVO","20170620","0.03","0.03","0.03","0.03","343333"
"VACF","20170620","50.53","50.53","50.37","50.37","1996"
"VAE","20170620","60.42","60.84","60.42","60.59","3756"
"VAF","20170620","49.34","49.35","49.30","49.35","17785"
"VAH","20170620","0.175","0.18","0.175","0.175","417279"
"VAL","20170620","0.007","0.007","0.007","0.007","3175871"
"VAN","20170620","0.06","0.06","0.06","0.06","6489"
"VANOA","20170620","0.016","0.016","0.016","0.016","0"
"VAP","20170620","83.47","83.47","81.91","81.92","22627"
"VAR","20170620","0.009","0.009","0.009","0.009","132556"
"VAS","20170620","74.07","74.14","73.51","73.51","163559"
"VASSO1","20170620","36.11","36.11","36.11","36.11","0"
"VASSOA","20170620","39.00","39.00","38.97","38.97","442"
"VASSOC","20170620","20.51","20.51","20.51","20.51","0"
"VBS","20170620","1.50","1.50","1.50","1.50","0"
"VCF","20170620","50.49","50.65","50.45","50.53","3800"
"VCX","20170620","2.93","2.935","2.87","2.88","14560732"
"VCXKOA","20170620","0.55","0.55","0.55","0.55","1050"
"VCXKOC","20170620","0.685","0.685","0.685","0.685","0"
"VCXSS2","20170620","0.305","0.305","0.305","0.305","0"
"VEC","20170620","0.006","0.006","0.006","0.006","80000"
"VEE","20170620","0.635","0.635","0.635","0.635","10000"
"VELCP","20170620","11.72","11.72","11.72","11.72","0"
"VELIN","20170620","1.50","1.50","1.50","1.50","0"
"VELPA","20170620","3.00","3.00","3.00","3.00","0"
"VEQ","20170620","53.13","53.23","53.13","53.15","5510"
"VEU","20170620","66.98","67.92","66.85","67.00","14885"
"VEUSOA","20170620","15.94","15.94","15.94","15.94","0"
"VEUSOC","20170620","17.15","17.15","17.15","17.15","0"
"VEUSOE","20170620","24.29","24.29","24.29","24.29","0"
"VEUSOG","20170620","36.33","36.33","36.33","36.33","0"
"VGAD","20170620","63.00","63.07","63.00","63.03","19422"
"VGB","20170620","49.67","49.73","49.67","49.73","1029"
"VGE","20170620","60.31","60.80","60.31","60.69","90383"
"VGL","20170620","5.70","5.70","5.70","5.70","0"
"VGS","20170620","63.14","63.29","63.06","63.12","18992"
"VHT","20170620","0.40","0.40","0.385","0.385","17068"
"VHY","20170620","62.37","62.37","61.81","61.81","23614"
"VHYBOE","20170620","66.63","66.63","66.63","66.63","0"
"VHYBOF","20170620","62.25","62.25","62.25","62.25","0"
"VHYBOG","20170620","57.46","57.46","57.46","57.46","0"
"VHYBOH","20170620","61.69","61.69","61.69","61.69","0"
"VHYBOI","20170620","62.85","62.85","62.85","62.85","0"
"VHYBOK","20170620","61.83","61.83","61.83","61.83","0"
"VHYBON","20170620","62.06","62.06","62.06","62.06","0"
"VHYSOA","20170620","32.94","32.94","32.94","32.94","0"
"VHYSOC","20170620","16.46","16.46","16.46","16.46","0"
"VHYSOG","20170620","32.19","32.19","32.19","32.19","0"
"VIA","20170620","2.35","2.35","2.35","2.35","0"
"VIC","20170620","0.016","0.017","0.016","0.016","3998650"
"VIF","20170620","49.65","49.72","49.65","49.72","7455"
"VIG","20170620","0.039","0.039","0.039","0.039","0"
"VII","20170620","0.36","0.36","0.36","0.36","0"
"VIP","20170620","0.08","0.08","0.08","0.08","0"
"VIV","20170620","0.046","0.049","0.046","0.049","337500"
"VKA","20170620","0.013","0.014","0.013","0.014","165001"
"VLA","20170620","0.905","0.91","0.89","0.91","68994"
"VLC","20170620","60.70","60.70","60.63","60.65","3935"
"VLT","20170620","0.03","0.03","0.03","0.03","800000"
"VLW","20170620","2.26","2.27","2.25","2.27","66939"
"VLWHA","20170620","100.20","100.50","100.20","100.20","1294"
"VMC","20170620","0.10","0.10","0.10","0.10","39946"
"VMCOA","20170620","0.024","0.024","0.024","0.024","0"
"VMG","20170620","0.001","0.001","0.001","0.001","0"
"VML","20170620","0.01","0.01","0.01","0.01","3512290"
"VMS","20170620","0.024","0.024","0.024","0.024","1366157"
"VMT","20170620","0.055","0.056","0.054","0.054","188553"
"VMX","20170620","0.13","0.13","0.13","0.13","0"
"VMXO","20170620","0.001","0.001","0.001","0.001","0"
"VMY","20170620","0.12","0.12","0.105","0.12","558594"
"VOC","20170620","3.55","3.57","3.54","3.56","5205608"
"VOCKOD","20170620","2.03","2.03","2.03","2.03","0"
"VOCKOE","20170620","2.77","2.77","2.77","2.77","0"
"VOCKOF","20170620","1.465","1.465","1.465","1.465","0"
"VOCKOP","20170620","1.705","1.705","1.705","1.705","0"
"VOCKOS","20170620","1.345","1.345","1.345","1.345","0"
"VP7","20170620","0.18","0.18","0.18","0.18","0"
"VPC","20170620","0.012","0.012","0.012","0.012","1395056"
"VPCO","20170620","0.003","0.003","0.003","0.003","410387"
"VPR","20170620","0.002","0.002","0.002","0.002","0"
"VRC","20170620","0.031","0.031","0.029","0.03","453419"
"VRCO","20170620","0.013","0.013","0.013","0.013","224000"
"VRI","20170620","0.024","0.024","0.023","0.023","512885"
"VRL","20170620","3.90","3.98","3.86","3.95","186833"
"VRM","20170620","0.025","0.025","0.025","0.025","88472"
"VRS","20170620","0.14","0.15","0.14","0.15","1285719"
"VRT","20170620","5.51","5.60","5.51","5.51","226361"
"VRTJOT","20170620","4.26","4.26","4.26","4.26","0"
"VRTJOU","20170620","1.93","1.93","1.93","1.93","0"
"VRTKOA","20170620","2.08","2.08","2.08","2.08","0"
"VRTKOD","20170620","2.85","2.85","2.85","2.85","0"
"VRTKOP","20170620","3.51","3.51","3.51","3.51","0"
"VRTKOQ","20170620","2.35","2.35","2.35","2.35","0"
"VRTKOS","20170620","2.61","2.61","2.61","2.61","0"
"VRX","20170620","0.011","0.011","0.011","0.011","0"
"VSC","20170620","1.00","1.00","1.00","1.00","4000"
"VSO","20170620","50.84","51.02","50.80","50.80","2270"
"VTG","20170620","1.02","1.09","1.01","1.075","1385297"
"VTI","20170620","0.415","0.425","0.415","0.425","24000"
"VTS","20170620","166.22","166.56","165.90","165.94","11320"
"VTSSOC","20170620","50.38","50.38","50.38","50.38","0"
"VTSSOG","20170620","80.86","80.86","80.86","80.86","0"
"VVR","20170620","2.40","2.41","2.38","2.38","588277"
"VXL","20170620","0.115","0.115","0.115","0.115","0"
"VXR","20170620","0.005","0.005","0.005","0.005","7682488"
"WAA","20170620","1.09","1.12","1.09","1.12","31754"
"WAAO","20170620","0.014","0.014","0.014","0.014","29372"
"WAF","20170620","0.35","0.355","0.345","0.35","451041"
"WAL","20170620","0.004","0.004","0.004","0.004","0"
"WAM","20170620","2.36","2.38","2.36","2.36","380326"
"WAMJOM","20170620","0.755","0.755","0.755","0.755","0"
"WAT","20170620","1.70","1.70","1.70","1.70","0"
"WAX","20170620","1.47","1.485","1.465","1.48","133277"
"WBA","20170620","1.36","1.38","1.36","1.36","40322"
"WBAPA","20170620","1.60","1.60","1.60","1.60","0"
"WBC","20170620","30.98","30.98","30.31","30.31","7542400"
"WBCBOB","20170620","36.30","36.30","36.30","36.30","0"
"WBCBOE","20170620","34.35","34.35","34.35","34.35","0"
"WBCBOG","20170620","31.31","31.31","31.31","31.31","0"
"WBCBOJ","20170620","31.96","31.96","31.96","31.96","0"
"WBCBON","20170620","30.92","30.92","30.92","30.92","0"
"WBCHA","20170620","100.267","100.45","100.267","100.31","11946"
"WBCHB","20170620","101.33","101.39","100.65","101.00","15820"
"WBCIOA","20170620","14.98","14.98","14.98","14.98","0"
"WBCIOL","20170620","6.53","6.53","6.53","6.53","0"
"WBCIOV","20170620","16.21","16.21","16.21","16.21","0"
"WBCIOZ","20170620","6.24","6.24","6.24","6.24","0"
"WBCISF","20170620","3.05","3.05","3.05","3.05","0"
"WBCISI","20170620","11.65","11.65","11.65","11.65","0"
"WBCISN","20170620","2.07","2.07","2.07","2.07","0"
"WBCISR","20170620","1.60","1.60","1.60","1.60","2000"
"WBCIYE","20170620","13.22","13.22","13.22","13.22","0"
"WBCIYF","20170620","11.18","11.18","11.18","11.18","0"
"WBCJOA","20170620","10.05","10.05","10.05","10.05","0"
"WBCJOC","20170620","14.83","14.83","14.83","14.83","0"
"WBCJOG","20170620","8.12","8.12","8.12","8.12","0"
"WBCJOH","20170620","7.17","7.17","7.17","7.17","0"
"WBCJOJ","20170620","11.82","11.82","11.82","11.82","0"
"WBCJOK","20170620","3.10","3.10","3.10","3.10","0"
"WBCJOM","20170620","13.95","13.95","13.95","13.95","0"
"WBCJOT","20170620","12.83","12.83","12.83","12.83","0"
"WBCKOA","20170620","4.73","4.73","4.73","4.73","0"
"WBCKOC","20170620","4.05","4.05","4.05","4.05","0"
"WBCKOE","20170620","3.42","3.50","3.08","3.10","104000"
"WBCKOF","20170620","7.80","7.80","7.80","7.80","0"
"WBCKOH","20170620","6.68","6.68","6.68","6.68","0"
"WBCKOI","20170620","8.44","8.44","8.44","8.44","0"
"WBCKOL","20170620","5.67","5.67","5.67","5.67","0"
"WBCKOR","20170620","5.61","5.72","5.61","5.72","20300"
"WBCKOS","20170620","4.01","4.02","3.78","3.78","3500"
"WBCKOU","20170620","6.29","6.29","6.29","6.29","0"
"WBCKOX","20170620","8.85","8.85","8.85","8.85","0"
"WBCKOZ","20170620","8.05","8.05","8.05","8.05","0"
"WBCLOA","20170620","1.00","1.00","1.00","1.00","0"
"WBCLOB","20170620","2.14","2.14","2.14","2.14","0"
"WBCLOD","20170620","4.17","4.17","3.95","3.95","1400"
"WBCLOI","20170620","1.05","1.05","1.05","1.05","0"
"WBCLOJ","20170620","1.615","1.735","1.615","1.735","8475"
"WBCLOP","20170620","2.72","2.72","2.72","2.72","0"
"WBCLOS","20170620","2.84","2.84","2.84","2.84","0"
"WBCLOT","20170620","5.36","5.36","5.36","5.36","0"
"WBCMOB","20170620","6.43","6.54","6.43","6.54","2300"
"WBCMOP","20170620","8.07","8.07","8.07","8.07","0"
"WBCMOQ","20170620","9.59","9.59","9.59","9.59","0"
"WBCMOS","20170620","8.39","8.39","8.39","8.39","0"
"WBCPC","20170620","101.40","101.50","101.40","101.50","13831"
"WBCPD","20170620","100.30","100.60","100.16","100.25","9922"
"WBCPE","20170620","96.30","96.60","96.00","96.303","7980"
"WBCPF","20170620","101.20","101.74","101.13","101.74","9161"
"WBCPG","20170620","105.75","106.00","105.64","105.70","21472"
"WBCQOA","20170620","4.66","4.66","4.66","4.66","0"
"WBCSMB","20170620","24.60","24.60","24.60","24.60","0"
"WBCSMY","20170620","26.07","26.07","26.07","26.07","0"
"WBCSO1","20170620","13.52","13.52","13.52","13.52","0"
"WBCSOA","20170620","13.11","13.11","13.11","13.11","0"
"WBCSOG","20170620","20.07","20.07","20.07","20.07","0"
"WBCSOH","20170620","15.60","15.60","15.60","15.60","0"
"WBCSOM","20170620","18.53","18.53","18.53","18.53","0"
"WBCSSA","20170620","14.50","14.51","14.50","14.51","2412"
"WBCSSE","20170620","13.54","13.54","13.54","13.54","0"
"WBCSSL","20170620","14.75","14.75","14.75","14.75","0"
"WBCSSY","20170620","1.95","1.95","1.95","1.95","0"
"WBCSSZ","20170620","17.25","17.25","17.25","17.25","0"
"WBCSZC","20170620","19.85","19.85","19.85","19.85","0"
"WBCWOA","20170620","0.165","0.165","0.165","0.165","0"
"WBCWOB","20170620","0.215","0.215","0.215","0.215","0"
"WBCWOC","20170620","0.375","0.375","0.35","0.35","145000"
"WBCWOD","20170620","0.215","0.215","0.215","0.215","47500"
"WBCWOP","20170620","0.10","0.10","0.10","0.10","0"
"WBCWOQ","20170620","0.39","0.39","0.39","0.39","0"
"WBCWOS","20170620","0.47","0.47","0.47","0.47","10000"
"WBCXOA","20170620","1.16","1.16","1.11","1.11","5600"
"WBCXOB","20170620","1.91","1.91","1.91","1.91","0"
"WBCXOE","20170620","1.425","1.425","1.425","1.425","0"
"WBCXOF","20170620","0.605","0.605","0.605","0.605","0"
"WBCXOT","20170620","0.725","0.725","0.725","0.725","0"
"WBCXOU","20170620","0.36","0.36","0.36","0.36","0"
"WBT","20170620","0.019","0.02","0.019","0.02","935709"
"WCN","20170620","0.004","0.004","0.003","0.003","2196002"
"WCNOB","20170620","0.001","0.001","0.001","0.001","0"
"WCP","20170620","0.076","0.078","0.075","0.075","727391"
"WDC","20170620","10.84","10.84","10.84","10.84","0"
"WDE","20170620","0.80","0.80","0.79","0.79","230250"
"WDIV","20170620","19.05","19.06","18.98","18.98","14389"
"WDMF","20170620","29.00","29.00","29.00","29.00","0"
"WEB","20170620","12.66","12.83","12.58","12.71","216652"
"WEBKOA","20170620","4.34","4.34","4.34","4.34","0"
"WEBKOB","20170620","2.40","2.40","2.40","2.40","0"
"WEBKOQ","20170620","3.45","3.45","3.45","3.45","0"
"WEC","20170620","0.034","0.034","0.034","0.034","0"
"WEL","20170620","0.085","0.085","0.085","0.085","100000"
"WEMG","20170620","19.25","19.25","19.25","19.25","1003"
"WES","20170620","40.35","40.84","40.33","40.51","2238663"
"WESBOB","20170620","42.48","42.48","42.48","42.48","0"
"WESBOE","20170620","42.14","42.14","42.14","42.14","0"
"WESBOI","20170620","40.06","40.06","40.06","40.06","0"
"WESBOO","20170620","42.85","42.85","42.85","42.85","0"
"WESIOA","20170620","18.60","18.60","18.60","18.60","0"
"WESIOL","20170620","7.77","7.77","7.77","7.77","0"
"WESIOV","20170620","19.90","19.90","19.90","19.90","0"
"WESIOZ","20170620","12.75","12.75","12.75","12.75","0"
"WESISI","20170620","22.26","22.26","22.26","22.26","0"
"WESISK","20170620","20.50","20.50","20.50","20.50","0"
"WESISM","20170620","1.77","1.77","1.77","1.77","0"
"WESISR","20170620","3.99","3.99","3.99","3.99","0"
"WESIWJ","20170620","13.67","13.67","13.67","13.67","0"
"WESIYE","20170620","20.60","20.60","20.60","20.60","0"
"WESIYF","20170620","6.38","6.38","6.38","6.38","0"
"WESJOF","20170620","13.22","13.22","13.22","13.22","0"
"WESJOH","20170620","20.24","20.24","20.24","20.24","0"
"WESJOI","20170620","5.84","5.84","5.84","5.84","0"
"WESJOL","20170620","13.20","13.20","13.20","13.20","0"
"WESJOZ","20170620","21.05","21.05","21.05","21.05","0"
"WESKOA","20170620","4.52","4.72","4.46","4.72","7000"
"WESKOC","20170620","7.96","7.96","7.96","7.96","0"
"WESKOE","20170620","4.15","4.15","4.15","4.15","0"
"WESKOF","20170620","5.75","5.75","5.75","5.75","0"
"WESKOG","20170620","4.36","4.36","4.36","4.36","0"
"WESKOH","20170620","7.99","7.99","7.99","7.99","0"
"WESKOQ","20170620","13.26","13.26","13.26","13.26","0"
"WESKOR","20170620","11.50","11.50","11.50","11.50","0"
"WESKOS","20170620","8.77","8.77","8.77","8.77","0"
"WESKOW","20170620","9.26","9.26","9.26","9.26","0"
"WESKOX","20170620","10.60","10.60","10.60","10.60","0"
"WESLOA","20170620","1.79","1.79","1.79","1.79","0"
"WESLOB","20170620","1.30","1.30","1.30","1.30","0"
"WESLOC","20170620","3.56","3.56","3.56","3.56","0"
"WESLOD","20170620","3.12","3.12","3.12","3.12","0"
"WESLOE","20170620","5.20","5.20","5.20","5.20","0"
"WESLOP","20170620","1.11","1.11","1.11","1.11","0"
"WESLOS","20170620","4.24","4.24","4.24","4.24","0"
"WESLOV","20170620","3.84","3.84","3.84","3.84","0"
"WESSMB","20170620","27.77","27.77","27.77","27.77","0"
"WESSMY","20170620","24.27","24.27","24.27","24.27","0"
"WESSO1","20170620","22.03","22.03","22.03","22.03","0"
"WESSOG","20170620","21.98","21.98","21.98","21.98","0"
"WESSS2","20170620","3.21","3.21","3.21","3.21","0"
"WESSSA","20170620","18.57","18.57","18.57","18.57","885"
"WESSSE","20170620","17.86","17.86","17.86","17.86","0"
"WESSSL","20170620","19.34","19.34","19.34","19.34","0"
"WESSSZ","20170620","15.79","15.79","15.79","15.79","0"
"WESSWK","20170620","28.04","28.04","28.04","28.04","0"
"WESSWR","20170620","25.04","25.04","25.04","25.04","0"
"WESSWV","20170620","7.43","7.43","7.43","7.43","0"
"WFA","20170620","2.44","2.44","2.44","2.44","0"
"WFD","20170620","8.78","8.80","8.54","8.54","5923438"
"WFDBOI","20170620","8.64","8.64","8.64","8.64","0"
"WFDBON","20170620","8.14","8.14","8.14","8.14","0"
"WFDBOO","20170620","8.43","8.43","8.43","8.43","0"
"WFDIOV","20170620","4.85","4.85","4.85","4.85","0"
"WFDIOZ","20170620","1.60","1.60","1.60","1.60","0"
"WFDIYE","20170620","4.86","4.86","4.86","4.86","0"
"WFDIYF","20170620","3.34","3.34","3.34","3.34","0"
"WFDJOA","20170620","1.38","1.38","1.38","1.38","0"
"WFDJOK","20170620","2.76","2.76","2.76","2.76","0"
"WFDKOB","20170620","2.02","2.02","2.02","2.02","0"
"WFDKOF","20170620","1.33","1.33","1.33","1.33","0"
"WFDKOP","20170620","1.48","1.48","1.48","1.48","0"
"WFDKOQ","20170620","1.09","1.09","1.09","1.09","0"
"WFDKOS","20170620","1.47","1.47","1.47","1.47","0"
"WFDKOT","20170620","2.15","2.15","2.15","2.15","0"
"WFDSO1","20170620","3.85","3.85","3.85","3.85","0"
"WFDSS4","20170620","0.006","0.006","0.006","0.006","0"
"WFDSSA","20170620","4.45","4.45","4.45","4.45","1608"
"WFDSSZ","20170620","3.33","3.33","3.33","3.33","0"
"WFDSWL","20170620","5.05","5.05","5.05","5.05","0"
"WFDSWR","20170620","4.70","4.70","4.70","4.70","0"
